continents,expressions,1000000,10,1,3,2.3600452080136165
continents,expressions,1000000,10,1,4,2.343465375015512
continents,expressions,1000000,10,1,5,2.37372937501641
continents,expressions,1000000,10,1,6,2.362978041986935
continents,expressions,1000000,10,1,7,2.372708542039618
continents,expressions,1000000,10,1,8,2.400673416967038
continents,expressions,1000000,10,1,9,2.4152833329862915
continents,sodacore,1000000,10,1,-1,2.1717342500342056
continents,sodacore,1000000,10,1,0,1.2096316660172306
continents,sodacore,1000000,10,1,1,1.2256194580113515
continents,sodacore,1000000,10,1,2,1.2258023750036955
continents,sodacore,1000000,10,1,3,1.2128347079851665
continents,sodacore,1000000,10,1,4,1.2311748750507832
continents,sodacore,1000000,10,1,5,1.23053975001676
continents,sodacore,1000000,10,1,6,1.2156745829852298
continents,sodacore,1000000,10,1,7,1.181638749956619
continents,sodacore,1000000,10,1,8,1.213194208976347
continents,sodacore,1000000,10,1,9,1.2300550420186482
continents,greatexpectations,1000000,10,1,-1,0.6063315829960629
continents,greatexpectations,1000000,10,1,0,0.6109153750003316
continents,greatexpectations,1000000,10,1,1,0.603618125023786
continents,greatexpectations,1000000,10,1,2,0.6031049999874085
continents,greatexpectations,1000000,10,1,3,0.6111003340338357
continents,greatexpectations,1000000,10,1,4,0.61595958302496
continents,greatexpectations,1000000,10,1,5,0.6117852089810185
continents,greatexpectations,1000000,10,1,6,0.6129188750055619
continents,greatexpectations,1000000,10,1,7,0.6059358749771491
continents,greatexpectations,1000000,10,1,8,0.6359827920095995
continents,greatexpectations,1000000,10,1,9,0.6066635830211453
continents,expressions,10000000,10,1,-1,24.28800083399983
continents,expressions,10000000,10,1,0,24.389374207996298
continents,expressions,10000000,10,1,1,23.935974917025305
continents,expressions,10000000,10,1,2,23.978901290975045
continents,expressions,10000000,10,1,3,24.35575141699519
continents,expressions,10000000,10,1,4,24.220902334025595
continents,expressions,10000000,10,1,5,24.194185165979434
continents,expressions,10000000,10,1,6,24.227575000026263
continents,expressions,10000000,10,1,7,24.115690791979432
continents,expressions,10000000,10,1,8,23.900904749985784
continents,expressions,10000000,10,1,9,24.107918708992656
continents,sodacore,10000000,10,1,-1,12.753746834001504
continents,sodacore,10000000,10,1,0,11.610035374993458
continents,sodacore,10000000,10,1,1,11.64027041598456
continents,sodacore,10000000,10,1,2,11.762301540991757
continents,sodacore,10000000,10,1,3,11.711168125038967
continents,sodacore,10000000,10,1,4,11.752080707985442
continents,sodacore,10000000,10,1,5,11.72970195801463
continents,sodacore,10000000,10,1,6,11.872140916006174
continents,sodacore,10000000,10,1,7,11.838615709042642
continents,sodacore,10000000,10,1,8,11.82453645899659
continents,sodacore,10000000,10,1,9,11.725131582992617
continents,greatexpectations,10000000,10,1,-1,6.058969917008653
continents,greatexpectations,10000000,10,1,0,6.049039124976844
continents,greatexpectations,10000000,10,1,1,6.059493916982319
continents,greatexpectations,10000000,10,1,2,6.01711749995593
continents,greatexpectations,10000000,10,1,3,6.000049374997616
continents,greatexpectations,10000000,10,1,4,6.011383207980543
continents,greatexpectations,10000000,10,1,5,6.092825208965223
continents,greatexpectations,10000000,10,1,6,6.2149752079858445
continents,greatexpectations,10000000,10,1,7,5.935991209000349
continents,greatexpectations,10000000,10,1,8,5.994148625002708
continents,greatexpectations,10000000,10,1,9,6.000076083000749
customers,expressions,10000,10,1,-1,1.0196751250186935
customers,expressions,10000,10,1,0,0.7636266669724137
customers,expressions,10000,10,1,1,0.7532716669957153
customers,expressions,10000,10,1,2,0.731673333037179
customers,expressions,10000,10,1,3,0.745480542012956
customers,expressions,10000,10,1,4,0.7765498340013437
customers,expressions,10000,10,1,5,0.7962060419959016
customers,expressions,10000,10,1,6,0.7793057910166681
customers,expressions,10000,10,1,7,0.7751571660046466
customers,expressions,10000,10,1,8,0.7636183750000782
customers,expressions,10000,10,1,9,0.778224165958818
customers,sodacore,10000,10,1,-1,2.105917291948572
customers,sodacore,10000,10,1,0,1.1032318329671398
customers,sodacore,10000,10,1,1,1.1074817919870839
customers,sodacore,10000,10,1,2,1.122685999958776
customers,sodacore,10000,10,1,3,1.1149870410445146
customers,sodacore,10000,10,1,4,1.169019750028383
customers,sodacore,10000,10,1,5,1.1600488330004737
customers,sodacore,10000,10,1,6,1.170050791988615
customers,sodacore,10000,10,1,7,1.1642827920150012
customers,sodacore,10000,10,1,8,1.2041366250487044
customers,sodacore,10000,10,1,9,1.1653774590231478
customers,greatexpectations,10000,10,1,-1,6.0325072089908645
customers,greatexpectations,10000,10,1,0,6.122615833010059
customers,greatexpectations,10000,10,1,1,6.133527875004802
customers,greatexpectations,10000,10,1,2,6.065509958018083
customers,greatexpectations,10000,10,1,3,6.024438792024739
customers,greatexpectations,10000,10,1,4,5.799263291992247
customers,greatexpectations,10000,10,1,5,5.953904333000537
customers,greatexpectations,10000,10,1,6,5.832372166973073
customers,greatexpectations,10000,10,1,7,5.7496717919711955
customers,greatexpectations,10000,10,1,8,5.620239083014894
customers,greatexpectations,10000,10,1,9,5.796842832991388
customers,expressions,100000,10,1,-1,7.593406457977835
customers,expressions,100000,10,1,0,7.49245208298089
customers,expressions,100000,10,1,1,7.498929583001882
customers,expressions,100000,10,1,2,7.4265552499564365
customers,expressions,100000,10,1,3,7.65030704200035
customers,expressions,100000,10,1,4,7.712856457976159
customers,expressions,100000,10,1,5,7.693753250001464
customers,expressions,100000,10,1,6,7.7035395840066485
customers,expressions,100000,10,1,7,7.674059915996622
customers,expressions,100000,10,1,8,7.844195167010184
customers,expressions,100000,10,1,9,7.621163165953476
customers,sodacore,100000,10,1,-1,3.4759605420404114
customers,sodacore,100000,10,1,0,2.456280666985549
customers,sodacore,100000,10,1,1,2.3209934999467805
customers,sodacore,100000,10,1,2,2.404217957984656
customers,sodacore,100000,10,1,3,2.3441491249832325
customers,sodacore,100000,10,1,4,2.4381559580215253
customers,sodacore,100000,10,1,5,2.397177250008099
customers,sodacore,100000,10,1,6,2.4497644170187414
customers,sodacore,100000,10,1,7,2.3440700829960406
customers,sodacore,100000,10,1,8,2.4123473329818808
customers,sodacore,100000,10,1,9,2.4861528750043362
customers,greatexpectations,100000,10,1,-1,6.594544542022049
customers,greatexpectations,100000,10,1,0,6.7056721660192125
customers,greatexpectations,100000,10,1,1,6.47514570801286
customers,greatexpectations,100000,10,1,2,6.865177666011732
customers,greatexpectations,100000,10,1,3,6.765975832997356
customers,greatexpectations,100000,10,1,4,6.901661499985494
customers,greatexpectations,100000,10,1,5,6.904517791001126
customers,greatexpectations,100000,10,1,6,6.9173195420298725
customers,greatexpectations,100000,10,1,7,6.728840374969877
customers,greatexpectations,100000,10,1,8,6.7964582910062745
customers,greatexpectations,100000,10,1,9,6.933814334042836
customers,expressions,1000000,10,1,-1,77.8208034580457
customers,expressions,1000000,10,1,0,74.90404133300763
customers,expressions,1000000,10,1,1,76.5892527080141
customers,expressions,1000000,10,1,2,79.32097112498013
customers,expressions,1000000,10,1,3,76.44418112502899
customers,expressions,1000000,10,1,4,76.86332062503789
customers,expressions,1000000,10,1,5,75.79786674998468
customers,expressions,1000000,10,1,6,75.83228362497175
customers,expressions,1000000,10,1,7,77.7669517499744
customers,expressions,1000000,10,1,8,77.14319945801981
customers,expressions,1000000,10,1,9,75.62467962497612
customers,sodacore,1000000,10,1,-1,16.296236041991506
customers,sodacore,1000000,10,1,0,15.011670499981847
customers,sodacore,1000000,10,1,1,14.936690332950093
customers,sodacore,1000000,10,1,2,14.726641291985288
customers,sodacore,1000000,10,1,3,14.870720834005624
customers,sodacore,1000000,10,1,4,14.788993959024083
customers,sodacore,1000000,10,1,5,14.83650391700212
customers,sodacore,1000000,10,1,6,14.685969249985646
customers,sodacore,1000000,10,1,7,14.840591375017539
customers,sodacore,1000000,10,1,8,14.77361287502572
customers,sodacore,1000000,10,1,9,14.922943624958862
customers,greatexpectations,1000000,10,1,-1,12.508928708033636
customers,greatexpectations,1000000,10,1,0,12.635374625038821
customers,greatexpectations,1000000,10,1,1,12.531057957967278
customers,greatexpectations,1000000,10,1,2,12.811572208011057
customers,greatexpectations,1000000,10,1,3,12.653069083986338
customers,greatexpectations,1000000,10,1,4,12.498468832985964
customers,greatexpectations,1000000,10,1,5,12.608020999992732
customers,greatexpectations,1000000,10,1,6,12.588010959036183
customers,greatexpectations,1000000,10,1,7,12.479974750021938
customers,greatexpectations,1000000,10,1,8,12.569254499976523
customers,greatexpectations,1000000,10,1,9,12.540927916998044
